Purpose,TAZID,All,Walk,Bike,NonM
All,2841.0,5405.11,340.12,116.89,667.47
HBW,2841.0,1095.84,28.48,28.23,56.72
HBO,2841.0,3319.01,289.61,70.62,360.23
NHB,2841.0,411.5,15.69,3.03,18.72
HBC,2841.0,191.01,4.22,14.37,18.59
HBSch,2841.0,387.75,2.13,0.63,213.22
All,2842.0,4689.59,301.81,80.94,587.64
HBW,2842.0,903.27,37.84,19.86,57.7
HBO,2842.0,2622.21,231.55,49.64,281.19
NHB,2842.0,770.41,29.67,5.52,35.19
HBC,2842.0,84.01,0.69,5.32,6.01
HBSch,2842.0,309.69,2.07,0.6,207.56
All,2843.0,3767.34,324.62,78.69,510.11
HBW,2843.0,603.53,34.77,19.55,54.32
HBO,2843.0,1701.06,217.4,46.17,263.57
NHB,2843.0,1255.21,69.81,8.56,78.37
HBC,2843.0,40.01,1.55,4.09,5.64
HBSch,2843.0,167.53,1.08,0.32,108.2
All,2844.0,7386.4,615.07,159.9,1104.74
HBW,2844.0,1482.67,63.74,42.53,106.27
HBO,2844.0,4344.28,496.55,99.96,596.51
NHB,2844.0,1011.92,48.49,7.04,55.53
HBC,2844.0,111.0,2.96,9.38,12.33
HBSch,2844.0,436.53,3.33,0.99,334.1
All,2845.0,5871.98,375.04,103.17,845.5
HBW,2845.0,1034.83,29.86,21.65,51.51
HBO,2845.0,3460.71,309.34,63.95,373.29
NHB,2845.0,811.64,30.8,5.31,36.11
HBC,2845.0,124.0,1.34,11.16,12.5
HBSch,2845.0,440.8,3.71,1.1,372.1
All,2846.0,5781.1,363.24,92.96,735.8
HBW,2846.0,975.05,33.59,19.72,53.31
HBO,2846.0,3119.31,277.12,57.59,334.71
NHB,2846.0,1213.41,49.7,8.17,57.87
HBC,2846.0,71.0,0.0,6.66,6.66
HBSch,2846.0,402.33,2.82,0.83,283.26
All,2847.0,1791.11,105.57,18.42,157.05
HBW,2847.0,164.29,9.44,2.95,12.39
HBO,2847.0,467.27,46.52,7.7,54.22
NHB,2847.0,1099.95,49.28,7.16,56.44
HBC,2847.0,6.0,0.0,0.52,0.52
HBSch,2847.0,53.61,0.33,0.1,33.49
All,2848.0,10475.41,1089.88,146.24,1276.6
HBW,2848.0,328.93,66.09,12.2,78.29
HBO,2848.0,1024.74,219.1,25.07,244.17
NHB,2848.0,8688.66,643.18,88.85,732.03
HBC,2848.0,316.0,161.1,19.99,181.09
HBSch,2848.0,117.07,0.41,0.13,41.02
All,2849.0,1121.86,161.12,27.97,218.9
HBW,2849.0,218.39,14.35,7.39,21.74
HBO,2849.0,647.2,124.14,16.58,140.72
NHB,2849.0,141.14,10.04,1.56,11.6
HBC,2849.0,39.0,12.29,2.35,14.65
HBSch,2849.0,76.13,0.3,0.09,30.2
All,2850.0,4349.89,346.85,32.77,379.63
HBW,2850.0,0.0,0.0,0.0,0.0
HBO,2850.0,0.0,0.0,0.0,0.0
NHB,2850.0,4349.89,346.85,32.77,379.63
HBC,2850.0,0.0,0.0,0.0,0.0
HBSch,2850.0,0.0,0.0,0.0,0.0
All,2851.0,2716.89,227.84,23.1,253.66
HBW,2851.0,25.79,2.84,1.08,3.92
HBO,2851.0,67.97,10.76,1.9,12.66
NHB,2851.0,2617.7,214.07,20.03,234.1
HBC,2851.0,1.0,0.15,0.08,0.23
HBSch,2851.0,4.43,0.03,0.01,2.75
All,2852.0,4450.31,468.05,92.25,776.24
HBW,2852.0,850.3,44.54,23.93,68.47
HBO,2852.0,2486.98,365.33,56.15,421.48
NHB,2852.0,788.27,47.28,6.07,53.35
HBC,2852.0,75.0,8.73,5.46,14.18
HBSch,2852.0,249.75,2.18,0.65,218.77
All,2853.0,5305.68,602.91,136.13,937.33
HBW,2853.0,1188.24,67.79,39.34,107.13
HBO,2853.0,3198.49,487.12,85.4,572.52
NHB,2853.0,554.61,37.99,4.33,42.32
HBC,2853.0,85.0,8.01,6.47,14.48
HBSch,2853.0,279.35,2.0,0.59,200.88
All,2854.0,842.67,63.69,7.8,73.34
HBW,2854.0,14.75,1.77,0.64,2.41
HBO,2854.0,40.37,6.46,1.13,7.59
NHB,2854.0,784.9,55.43,6.03,61.46
HBC,2854.0,0.0,0.0,0.0,0.0
HBSch,2854.0,2.65,0.02,0.01,1.88
All,2855.0,2644.77,210.33,41.45,351.8
HBW,2855.0,470.08,22.95,9.53,32.48
HBO,2855.0,1312.62,153.37,26.02,179.39
NHB,2855.0,687.87,27.77,4.5,32.28
HBC,2855.0,17.0,5.22,1.11,6.33
HBSch,2855.0,157.2,1.01,0.29,101.32
All,2856.0,6566.85,917.25,159.62,1359.22
HBW,2856.0,1167.53,50.78,30.51,81.29
HBO,2856.0,3819.5,600.69,85.12,685.81
NHB,2856.0,454.85,20.21,3.26,23.48
HBC,2856.0,656.0,242.71,39.89,282.6
HBSch,2856.0,468.97,2.85,0.84,286.04
All,2857.0,4867.68,487.0,91.21,821.26
HBW,2857.0,1012.87,35.79,23.57,59.37
HBO,2857.0,3038.2,419.22,61.35,480.57
NHB,2857.0,348.04,15.78,2.64,18.42
HBC,2857.0,103.0,13.75,2.92,16.66
HBSch,2857.0,365.57,2.46,0.74,246.24
All,2858.0,4373.83,378.56,88.16,697.23
HBW,2858.0,922.24,35.54,23.78,59.32
HBO,2858.0,2737.51,312.9,57.99,370.9
NHB,2858.0,360.82,16.78,2.79,19.57
HBC,2858.0,38.0,11.0,2.92,13.91
HBSch,2858.0,315.26,2.33,0.69,233.53
All,2859.0,5106.91,518.62,121.7,804.18
HBW,2859.0,921.19,72.94,33.58,106.52
HBO,2859.0,2513.46,360.78,73.34,434.12
NHB,2859.0,1397.72,76.88,10.64,87.52
HBC,2859.0,40.0,6.36,3.67,10.03
HBSch,2859.0,234.53,1.66,0.48,165.99
All,2860.0,1983.02,85.87,12.84,98.7
HBW,2860.0,0.0,0.0,0.0,0.0
HBO,2860.0,0.0,0.0,0.0,0.0
NHB,2860.0,1983.02,85.87,12.84,98.7
HBC,2860.0,0.0,0.0,0.0,0.0
HBSch,2860.0,0.0,0.0,0.0,0.0
All,2861.0,6524.52,526.3,128.03,933.41
HBW,2861.0,1358.46,46.81,32.6,79.41
HBO,2861.0,4022.07,439.26,86.04,525.3
NHB,2861.0,618.19,22.89,4.27,27.16
HBC,2861.0,79.01,14.53,4.28,18.81
HBSch,2861.0,446.79,2.82,0.83,282.73
All,2862.0,2362.34,183.94,45.26,327.86
HBW,2862.0,448.25,21.01,12.16,33.18
HBO,2862.0,1215.8,135.0,27.22,162.22
NHB,2862.0,566.55,22.32,4.11,26.44
HBC,2862.0,19.0,4.6,1.46,6.06
HBSch,2862.0,112.73,1.0,0.3,99.96
All,2863.0,7344.52,614.14,124.91,984.6
HBW,2863.0,1005.12,65.93,28.6,94.53
HBO,2863.0,3050.49,369.29,70.02,439.31
NHB,2863.0,2892.34,168.05,21.4,189.45
HBC,2863.0,51.01,8.4,4.16,12.55
HBSch,2863.0,345.57,2.48,0.73,248.76
All,2864.0,6243.7,600.6,109.73,915.51
HBW,2864.0,800.01,103.81,23.6,127.41
HBO,2864.0,2544.99,333.44,62.88,396.32
NHB,2864.0,2553.93,156.39,18.49,174.88
HBC,2864.0,53.0,4.89,4.16,9.05
HBSch,2864.0,291.78,2.07,0.61,207.86
All,2865.0,10878.91,998.55,99.44,1110.08
HBW,2865.0,119.69,17.61,4.08,21.69
HBO,2865.0,339.72,47.38,9.26,56.64
NHB,2865.0,10363.73,932.51,84.71,1017.22
HBC,2865.0,23.0,0.93,1.35,2.28
HBSch,2865.0,32.77,0.12,0.04,12.25
All,2866.0,2627.67,249.12,56.05,375.14
HBW,2866.0,373.21,24.5,11.87,36.38
HBO,2866.0,1086.55,145.53,27.83,173.36
NHB,2866.0,951.52,68.75,7.4,76.15
HBC,2866.0,101.02,9.63,8.74,18.37
HBSch,2866.0,115.37,0.71,0.2,70.88
All,2867.0,8120.64,783.82,169.47,1169.69
HBW,2867.0,1121.9,86.47,34.57,121.04
HBO,2867.0,3529.5,476.12,90.49,566.6
NHB,2867.0,2806.98,204.68,21.8,226.48
HBC,2867.0,252.0,14.37,21.97,36.34
HBSch,2867.0,410.27,2.19,0.63,219.22
All,2868.0,3819.49,312.33,72.0,442.2
HBW,2868.0,614.46,35.85,17.6,53.45
HBO,2868.0,1643.45,186.25,38.05,224.31
NHB,2868.0,1308.18,87.09,10.34,97.42
HBC,2868.0,65.01,2.56,5.83,8.39
HBSch,2868.0,188.4,0.58,0.18,58.63
All,2869.0,1301.07,92.61,20.05,137.85
HBW,2869.0,160.86,10.81,4.85,15.66
HBO,2869.0,383.0,43.88,8.99,52.87
NHB,2869.0,713.91,37.12,5.43,42.55
HBC,2869.0,8.0,0.55,0.71,1.26
HBSch,2869.0,35.3,0.25,0.07,25.51
All,2870.0,5026.54,356.2,119.29,678.14
HBW,2870.0,992.25,33.5,27.73,61.23
HBO,2870.0,2979.15,290.13,67.9,358.02
NHB,2870.0,385.69,17.75,3.04,20.78
HBC,2870.0,321.0,12.78,20.04,32.82
HBSch,2870.0,348.45,2.05,0.59,205.28
All,2871.0,2660.59,157.61,62.17,335.49
HBW,2871.0,522.73,12.05,13.66,25.71
HBO,2871.0,1617.69,133.67,35.08,168.75
NHB,2871.0,197.24,7.22,1.48,8.69
HBC,2871.0,129.01,3.51,11.61,15.12
HBSch,2871.0,193.92,1.17,0.34,117.21
All,2872.0,6000.32,455.33,86.23,681.56
HBW,2872.0,593.23,48.8,17.19,65.98
HBO,2872.0,1776.03,206.01,41.32,247.33
NHB,2872.0,3430.42,196.94,25.39,222.33
HBC,2872.0,19.0,2.17,1.92,4.09
HBSch,2872.0,181.65,1.41,0.42,141.83
All,2873.0,4375.06,289.86,91.04,606.17
HBW,2873.0,846.43,31.44,23.62,55.06
HBO,2873.0,2586.85,230.58,57.65,288.23
NHB,2873.0,606.68,23.29,4.59,27.88
HBC,2873.0,53.0,2.27,4.5,6.77
HBSch,2873.0,282.11,2.28,0.68,228.23
All,2874.0,3398.9,202.03,71.39,423.82
HBW,2874.0,735.03,20.84,19.17,40.01
HBO,2874.0,2093.0,169.38,44.79,214.17
NHB,2874.0,280.63,9.44,2.15,11.59
HBC,2874.0,57.0,0.85,4.85,5.69
HBSch,2874.0,233.24,1.52,0.44,152.36
All,2875.0,915.5,42.43,15.77,60.39
HBW,2875.0,183.85,2.74,3.67,6.41
HBO,2875.0,548.8,35.57,10.76,46.33
NHB,2875.0,100.69,2.03,0.65,2.69
HBC,2875.0,8.0,2.06,0.68,2.74
HBSch,2875.0,74.17,0.02,0.01,2.22
All,2876.0,301.81,12.03,3.51,15.72
HBW,2876.0,23.94,0.51,0.61,1.12
HBO,2876.0,66.33,5.65,1.45,7.09
NHB,2876.0,204.17,5.54,1.38,6.91
HBC,2876.0,1.0,0.33,0.08,0.41
HBSch,2876.0,6.38,0.0,0.0,0.18
All,2877.0,973.21,33.25,6.02,39.47
HBW,2877.0,2.69,0.3,0.07,0.37
HBO,2877.0,10.9,0.64,0.13,0.76
NHB,2877.0,959.25,32.31,5.82,38.14
HBC,2877.0,0.0,0.0,0.0,0.0
HBSch,2877.0,0.37,0.0,0.0,0.2
All,2878.0,5498.63,700.51,126.97,951.76
HBW,2878.0,997.24,35.87,23.32,59.19
HBO,2878.0,3152.61,444.15,67.8,511.96
NHB,2878.0,457.9,19.49,3.13,22.61
HBC,2878.0,495.0,199.75,32.36,232.11
HBSch,2878.0,395.88,1.26,0.35,125.89
All,2879.0,643.74,26.69,4.08,30.77
HBW,2879.0,0.0,0.0,0.0,0.0
HBO,2879.0,0.0,0.0,0.0,0.0
NHB,2879.0,643.74,26.69,4.08,30.77
HBC,2879.0,0.0,0.0,0.0,0.0
HBSch,2879.0,0.0,0.0,0.0,0.0
All,2880.0,8396.39,425.56,137.07,861.14
HBW,2880.0,1784.43,20.92,28.6,49.52
HBO,2880.0,5087.76,370.05,89.01,459.06
NHB,2880.0,699.54,15.95,3.9,19.85
HBC,2880.0,178.0,15.62,14.73,30.35
HBSch,2880.0,646.66,3.02,0.82,302.35
All,2881.0,1703.66,125.5,27.2,215.77
HBW,2881.0,343.8,10.81,6.14,16.95
HBO,2881.0,965.78,98.4,17.75,116.15
NHB,2881.0,257.03,9.76,1.64,11.4
HBC,2881.0,20.0,5.89,1.51,7.39
HBSch,2881.0,117.05,0.64,0.18,63.88
All,2882.0,5980.99,821.41,120.76,1104.1
HBW,2882.0,743.17,61.19,15.15,76.34
HBO,2882.0,2207.23,333.52,41.34,374.86
NHB,2882.0,1901.93,95.75,12.4,108.15
HBC,2882.0,873.0,329.32,51.39,380.71
HBSch,2882.0,255.67,1.64,0.47,164.04
All,2883.0,1255.19,62.64,25.73,141.23
HBW,2883.0,255.31,2.76,6.61,9.37
HBO,2883.0,767.88,54.71,16.8,71.51
NHB,2883.0,123.76,3.31,0.93,4.23
HBC,2883.0,12.0,1.33,1.24,2.57
HBSch,2883.0,96.24,0.53,0.15,53.54
All,2884.0,3174.56,211.69,61.89,396.63
HBW,2884.0,635.1,13.88,15.3,29.18
HBO,2884.0,1839.5,174.9,40.1,215.0
NHB,2884.0,445.4,16.64,3.2,19.84
HBC,2884.0,38.0,5.03,2.93,7.96
HBSch,2884.0,216.56,1.24,0.36,124.65
All,2885.0,3878.09,331.98,82.52,583.49
HBW,2885.0,842.24,26.02,21.86,47.89
HBO,2885.0,2387.12,280.2,52.75,332.95
NHB,2885.0,309.06,17.47,2.43,19.9
HBC,2885.0,64.0,6.57,4.99,11.56
HBSch,2885.0,275.67,1.71,0.49,171.19
All,2886.0,4399.33,339.69,103.33,596.85
HBW,2886.0,865.96,30.88,28.16,59.04
HBO,2886.0,2446.78,267.85,61.14,328.99
NHB,2886.0,751.19,35.27,6.01,41.27
HBC,2886.0,75.0,4.15,7.58,11.72
HBSch,2886.0,260.39,1.55,0.44,155.82
All,2887.0,6013.32,548.22,150.28,929.63
HBW,2887.0,1092.69,57.57,41.02,98.58
HBO,2887.0,3355.47,427.5,93.85,521.35
NHB,2887.0,1114.85,57.42,9.01,66.43
HBC,2887.0,60.0,3.4,5.75,9.14
HBSch,2887.0,390.31,2.33,0.66,234.12
All,2888.0,3818.42,372.95,91.73,526.1
HBW,2888.0,701.37,47.97,25.66,73.63
HBO,2888.0,1966.18,268.61,54.22,322.83
NHB,2888.0,882.72,53.6,7.16,60.76
HBC,2888.0,53.0,2.15,4.52,6.67
HBSch,2888.0,215.15,0.62,0.17,62.21
All,2889.0,8341.77,886.98,208.78,1414.98
HBW,2889.0,1574.25,90.1,54.32,144.42
HBO,2889.0,4907.05,708.36,133.54,841.9
NHB,2889.0,1146.11,77.43,8.99,86.42
HBC,2889.0,138.0,7.86,11.0,18.86
HBSch,2889.0,576.36,3.22,0.93,323.37
All,2890.0,7179.18,674.96,91.65,841.32
HBW,2890.0,696.23,58.22,17.15,75.38
HBO,2890.0,1951.39,322.56,40.82,363.38
NHB,2890.0,4262.22,283.32,30.8,314.12
HBC,2890.0,46.0,10.09,2.65,12.75
HBSch,2890.0,223.34,0.75,0.23,75.7
All,2891.0,2846.12,347.83,54.66,474.8
HBW,2891.0,317.75,17.09,7.04,24.13
HBO,2891.0,975.64,150.35,19.86,170.21
NHB,2891.0,1099.14,75.83,7.72,83.56
HBC,2891.0,339.0,103.83,19.81,123.64
HBSch,2891.0,114.59,0.73,0.22,73.26
All,2892.0,731.71,52.41,6.35,62.14
HBW,2892.0,15.4,0.9,0.38,1.28
HBO,2892.0,56.27,6.6,0.98,7.58
NHB,2892.0,652.96,44.61,4.91,49.52
HBC,2892.0,1.0,0.27,0.07,0.33
HBSch,2892.0,6.08,0.03,0.01,3.43
All,2893.0,4958.2,418.25,38.1,456.35
HBW,2893.0,0.0,0.0,0.0,0.0
HBO,2893.0,0.0,0.0,0.0,0.0
NHB,2893.0,4958.2,418.25,38.1,456.35
HBC,2893.0,0.0,0.0,0.0,0.0
HBSch,2893.0,0.0,0.0,0.0,0.0
All,2894.0,3755.93,360.49,63.22,468.79
HBW,2894.0,375.06,33.91,12.62,46.53
HBO,2894.0,1090.99,159.57,29.92,189.49
NHB,2894.0,2122.21,164.44,16.81,181.25
HBC,2894.0,44.01,2.12,3.73,5.84
HBSch,2894.0,123.66,0.46,0.13,45.67
All,2895.0,1477.26,76.12,10.02,86.14
HBW,2895.0,0.0,0.0,0.0,0.0
HBO,2895.0,0.0,0.0,0.0,0.0
NHB,2895.0,1477.26,76.12,10.02,86.14
HBC,2895.0,0.0,0.0,0.0,0.0
HBSch,2895.0,0.0,0.0,0.0,0.0
All,2896.0,2813.04,179.68,26.92,225.34
HBW,2896.0,151.6,12.72,3.41,16.13
HBO,2896.0,375.31,42.39,7.12,49.51
NHB,2896.0,2238.08,124.38,15.12,139.49
HBC,2896.0,12.0,0.0,1.22,1.22
HBSch,2896.0,36.06,0.19,0.05,18.99
All,2897.0,930.35,43.31,6.05,49.36
HBW,2897.0,0.0,0.0,0.0,0.0
HBO,2897.0,0.0,0.0,0.0,0.0
NHB,2897.0,930.35,43.31,6.05,49.36
HBC,2897.0,0.0,0.0,0.0,0.0
HBSch,2897.0,0.0,0.0,0.0,0.0
All,2898.0,209.45,9.44,1.52,11.69
HBW,2898.0,5.05,0.32,0.08,0.4
HBO,2898.0,19.32,1.75,0.28,2.03
NHB,2898.0,182.71,7.37,1.16,8.53
HBC,2898.0,0.0,0.0,0.0,0.0
HBSch,2898.0,2.38,0.01,0.0,0.73
All,2899.0,4676.08,280.12,84.22,557.36
HBW,2899.0,759.02,34.78,20.99,55.77
HBO,2899.0,2288.99,196.11,50.18,246.29
NHB,2899.0,1353.55,46.43,10.04,56.47
HBC,2899.0,29.0,0.85,2.44,3.28
HBSch,2899.0,245.52,1.95,0.58,195.55
All,2900.0,1678.48,76.2,19.34,118.28
HBW,2900.0,135.06,6.46,3.32,9.79
HBO,2900.0,349.61,29.56,6.78,36.33
NHB,2900.0,1154.21,39.67,8.36,48.03
HBC,2900.0,9.0,0.27,0.81,1.08
HBSch,2900.0,30.61,0.23,0.07,23.05
All,2901.0,5380.08,296.0,93.49,493.37
HBW,2901.0,1152.51,31.62,24.09,55.71
HBO,2901.0,3054.62,240.08,55.48,295.56
NHB,2901.0,680.38,21.75,4.92,26.67
HBC,2901.0,105.0,1.5,8.69,10.19
HBSch,2901.0,387.57,1.05,0.31,105.24
All,2902.0,1570.85,75.13,18.9,126.55
HBW,2902.0,173.28,6.11,3.77,9.88
HBO,2902.0,475.03,39.42,8.53,47.94
NHB,2902.0,872.33,29.25,6.17,35.41
HBC,2902.0,4.0,0.04,0.33,0.37
HBSch,2902.0,46.22,0.33,0.1,32.95
All,2903.0,1303.08,74.09,21.24,123.34
HBW,2903.0,221.02,9.43,4.73,14.16
HBO,2903.0,553.15,47.3,10.14,57.45
NHB,2903.0,441.16,16.93,3.25,20.18
HBC,2903.0,26.0,0.15,3.03,3.18
HBSch,2903.0,61.76,0.28,0.08,28.37
All,2904.0,3942.38,288.44,81.2,573.94
HBW,2904.0,632.11,22.91,18.19,41.1
HBO,2904.0,2033.7,198.32,43.47,241.79
NHB,2904.0,880.67,34.26,6.91,41.17
HBC,2904.0,156.01,30.88,12.02,42.89
HBSch,2904.0,239.88,2.06,0.62,206.98
All,2905.0,5816.02,384.0,142.87,848.1
HBW,2905.0,1117.85,13.59,29.71,43.3
HBO,2905.0,3526.58,279.57,75.05,354.62
NHB,2905.0,400.85,10.47,3.14,13.61
HBC,2905.0,355.0,77.12,34.0,111.12
HBSch,2905.0,415.74,3.24,0.98,325.45
All,2906.0,6170.47,354.51,111.99,745.16
HBW,2906.0,1079.29,31.36,27.33,58.69
HBO,2906.0,3111.48,259.69,62.91,322.61
NHB,2906.0,1553.05,52.79,11.69,64.48
HBC,2906.0,90.0,7.85,9.21,17.06
HBSch,2906.0,336.66,2.81,0.84,282.32
All,2907.0,6119.5,298.34,132.81,737.53
HBW,2907.0,1272.68,15.62,29.92,45.54
HBO,2907.0,3580.82,244.13,71.3,315.43
NHB,2907.0,613.7,13.39,4.5,17.89
HBC,2907.0,283.0,22.11,26.16,48.27
HBSch,2907.0,369.29,3.09,0.93,310.4
All,2908.0,3469.41,170.08,62.61,405.32
HBW,2908.0,726.44,11.81,14.87,26.67
HBO,2908.0,2051.39,144.42,37.62,182.04
NHB,2908.0,405.27,11.17,2.8,13.97
HBC,2908.0,68.0,0.94,6.81,7.75
HBSch,2908.0,218.32,1.74,0.51,174.89
All,2909.0,3661.05,141.43,73.39,396.45
HBW,2909.0,781.44,5.05,15.49,20.54
HBO,2909.0,2194.26,126.75,40.51,167.26
NHB,2909.0,282.24,5.4,1.89,7.29
HBC,2909.0,161.0,2.4,14.96,17.35
HBSch,2909.0,242.11,1.83,0.54,184.0
All,2910.0,3838.5,239.25,66.5,413.09
HBW,2910.0,729.02,31.52,15.64,47.16
HBO,2910.0,2138.68,182.9,41.4,224.3
NHB,2910.0,678.67,23.74,4.54,28.28
HBC,2910.0,45.0,0.0,4.63,4.63
HBSch,2910.0,247.13,1.08,0.29,108.71
All,2911.0,2341.76,71.9,46.53,221.12
HBW,2911.0,477.79,1.49,9.4,10.88
HBO,2911.0,1431.41,66.38,26.73,93.11
NHB,2911.0,181.36,2.2,1.1,3.3
HBC,2911.0,91.0,0.8,8.99,9.8
HBSch,2911.0,160.21,1.04,0.31,104.03
All,2912.0,0.75,0.01,0.01,0.02
HBW,2912.0,0.0,0.0,0.0,0.0
HBO,2912.0,0.0,0.0,0.0,0.0
NHB,2912.0,0.75,0.01,0.01,0.02
HBC,2912.0,0.0,0.0,0.0,0.0
HBSch,2912.0,0.0,0.0,0.0,0.0
All,2913.0,5319.97,246.96,115.3,518.19
HBW,2913.0,1084.19,3.79,26.41,30.19
HBO,2913.0,3260.07,229.28,68.83,298.11
NHB,2913.0,410.74,10.03,2.69,12.72
HBC,2913.0,150.0,2.29,16.94,19.23
HBSch,2913.0,414.97,1.58,0.43,157.94
All,2914.0,1359.26,68.78,30.24,162.54
HBW,2914.0,269.68,2.42,7.25,9.67
HBO,2914.0,842.78,61.91,17.79,79.7
NHB,2914.0,98.14,2.82,0.71,3.53
HBC,2914.0,40.0,0.98,4.32,5.3
HBSch,2914.0,108.66,0.64,0.18,64.34
All,2915.0,4055.94,181.77,77.68,375.63
HBW,2915.0,836.43,4.06,17.75,21.81
HBO,2915.0,2463.95,166.9,48.97,215.87
NHB,2915.0,357.73,7.4,2.27,9.67
HBC,2915.0,74.01,2.25,8.38,10.62
HBSch,2915.0,323.82,1.17,0.32,117.67
All,2916.0,3676.81,144.57,76.11,349.38
HBW,2916.0,758.28,2.8,17.31,20.12
HBO,2916.0,2275.63,131.97,46.23,178.2
NHB,2916.0,272.37,5.54,1.85,7.39
HBC,2916.0,89.0,2.95,10.36,13.31
HBSch,2916.0,281.53,1.3,0.37,130.36
All,2917.0,695.37,25.16,16.55,63.46
HBW,2917.0,137.77,0.24,2.66,2.9
HBO,2917.0,402.38,20.95,7.43,28.38
NHB,2917.0,50.54,0.82,0.33,1.15
HBC,2917.0,53.0,2.93,6.07,9.0
HBSch,2917.0,51.67,0.22,0.06,22.03
All,2918.0,1166.05,42.76,25.38,103.41
HBW,2918.0,234.63,0.86,4.71,5.57
HBO,2918.0,665.64,30.3,13.05,43.35
NHB,2918.0,118.52,1.54,0.75,2.29
HBC,2918.0,64.0,9.69,6.78,16.48
HBSch,2918.0,83.26,0.36,0.1,35.72
All,2919.0,3496.46,128.83,75.08,290.04
HBW,2919.0,627.2,5.77,14.29,20.06
HBO,2919.0,1851.82,97.09,38.89,135.99
NHB,2919.0,607.35,11.36,4.16,15.52
HBC,2919.0,167.0,13.74,17.5,31.25
HBSch,2919.0,243.1,0.87,0.24,87.23
All,2920.0,383.88,10.16,2.79,12.94
HBW,2920.0,0.0,0.0,0.0,0.0
HBO,2920.0,0.0,0.0,0.0,0.0
NHB,2920.0,383.88,10.16,2.79,12.94
HBC,2920.0,0.0,0.0,0.0,0.0
HBSch,2920.0,0.0,0.0,0.0,0.0
All,2921.0,1103.48,76.49,23.74,141.39
HBW,2921.0,191.3,10.43,7.12,17.55
HBO,2921.0,543.05,52.8,13.49,66.29
NHB,2921.0,307.88,12.74,2.45,15.2
HBC,2921.0,5.0,0.1,0.56,0.65
HBSch,2921.0,56.25,0.42,0.12,41.7
All,2922.0,2692.51,125.93,60.83,214.94
HBW,2922.0,557.48,6.8,15.98,22.78
HBO,2922.0,1564.32,108.64,34.02,142.66
NHB,2922.0,300.97,7.79,2.25,10.04
HBC,2922.0,76.0,2.41,8.48,10.89
HBSch,2922.0,193.75,0.28,0.09,28.56
All,2923.0,3324.13,154.44,77.71,345.16
HBW,2923.0,720.97,8.17,20.29,28.46
HBO,2923.0,2001.76,134.65,45.35,180.0
NHB,2923.0,278.67,6.79,2.09,8.88
HBC,2923.0,100.0,3.68,9.65,13.34
HBSch,2923.0,222.73,1.14,0.32,114.48
All,2924.0,3473.85,228.24,86.07,458.27
HBW,2924.0,726.84,20.53,24.61,45.14
HBO,2924.0,2159.47,193.99,53.0,246.99
NHB,2924.0,265.87,9.86,2.24,12.1
HBC,2924.0,66.0,2.41,5.81,8.22
HBSch,2924.0,255.67,1.45,0.42,145.83
All,2925.0,5422.15,529.52,127.32,920.03
HBW,2925.0,912.56,70.38,36.08,106.46
HBO,2925.0,2895.59,383.91,76.54,460.44
NHB,2925.0,1242.75,70.97,10.25,81.22
HBC,2925.0,43.0,1.6,3.66,5.26
HBSch,2925.0,328.25,2.66,0.79,266.64
All,2926.0,3669.32,193.58,78.8,382.06
HBW,2926.0,669.54,12.58,18.42,31.0
HBO,2926.0,1872.61,147.75,40.73,188.48
NHB,2926.0,791.04,24.16,6.0,30.15
HBC,2926.0,140.0,7.99,13.35,21.33
HBSch,2926.0,196.13,1.11,0.31,111.09
All,2927.0,3670.46,260.33,97.49,486.86
HBW,2927.0,786.64,25.18,27.82,53.0
HBO,2927.0,2195.66,212.7,56.17,268.87
NHB,2927.0,352.83,13.83,2.94,16.78
HBC,2927.0,104.0,7.31,10.18,17.49
HBSch,2927.0,231.33,1.3,0.37,130.71
All,2928.0,4398.87,439.14,139.15,732.57
HBW,2928.0,835.24,48.94,36.24,85.18
HBO,2928.0,2533.63,349.65,82.72,432.37
NHB,2928.0,575.72,28.31,4.74,33.05
HBC,2928.0,184.0,10.68,15.0,25.68
HBSch,2928.0,270.28,1.56,0.44,156.28
All,2929.0,1800.85,170.89,31.74,226.08
HBW,2929.0,143.22,17.29,6.44,23.74
HBO,2929.0,448.07,77.36,14.42,91.78
NHB,2929.0,1139.94,74.28,9.34,83.63
HBC,2929.0,20.0,1.72,1.47,3.19
HBSch,2929.0,49.61,0.24,0.07,23.75
All,2930.0,7434.75,961.41,156.43,1253.89
HBW,2930.0,920.7,115.85,32.59,148.44
HBO,2930.0,2537.5,449.64,61.7,511.34
NHB,2930.0,3233.52,264.9,26.64,291.54
HBC,2930.0,459.0,129.64,35.09,164.74
HBSch,2930.0,284.02,1.37,0.42,137.84
All,2931.0,5925.7,1072.92,187.59,1333.41
HBW,2931.0,471.14,75.6,20.33,95.93
HBO,2931.0,1414.09,296.56,41.0,337.56
NHB,2931.0,2381.03,200.78,19.42,220.19
HBC,2931.0,1520.0,499.25,106.61,605.86
HBSch,2931.0,139.45,0.74,0.22,73.86
All,2932.0,3396.61,293.12,97.1,463.25
HBW,2932.0,709.05,27.78,24.95,52.73
HBO,2932.0,1944.22,236.74,54.12,290.86
NHB,2932.0,316.55,15.85,2.65,18.49
HBC,2932.0,193.0,12.02,15.18,27.19
HBSch,2932.0,233.79,0.74,0.21,73.98
All,2933.0,5906.88,583.94,175.98,884.23
HBW,2933.0,869.05,58.99,33.94,92.93
