Purpose,TAZID,All,Walk,Bike,NonM
HBO,3041.0,2900.05,217.17,49.07,266.24
NHB,3041.0,263.56,10.26,2.19,12.46
HBC,3041.0,51.0,0.0,5.06,5.06
HBSch,3041.0,380.71,1.14,0.31,114.29
All,3042.0,2286.06,118.4,59.1,179.4
HBW,3042.0,415.52,6.79,23.72,30.51
HBO,3042.0,1326.99,97.72,31.47,129.18
NHB,3042.0,345.05,13.87,3.48,17.35
HBC,3042.0,7.0,0.0,0.44,0.44
HBSch,3042.0,191.5,0.02,0.01,1.93
All,3043.0,1489.72,78.76,34.73,142.62
HBW,3043.0,279.47,2.88,13.91,16.79
HBO,3043.0,784.76,61.49,17.22,78.72
NHB,3043.0,331.47,14.09,3.2,17.29
HBC,3043.0,3.0,0.0,0.32,0.32
HBSch,3043.0,91.02,0.29,0.08,29.51
All,3044.0,1692.29,63.84,38.51,103.42
HBW,3044.0,276.43,2.37,15.43,17.8
HBO,3044.0,771.87,43.23,17.5,60.74
NHB,3044.0,537.88,18.24,5.57,23.81
HBC,3044.0,2.0,0.0,0.0,0.0
HBSch,3044.0,104.12,0.01,0.0,1.07
All,3045.0,31.03,0.17,0.56,0.73
HBW,3045.0,7.33,0.0,0.21,0.21
HBO,3045.0,17.55,0.17,0.32,0.49
NHB,3045.0,4.47,0.0,0.03,0.04
HBC,3045.0,0.0,0.0,0.0,0.0
HBSch,3045.0,1.68,0.0,0.0,0.0
All,3046.0,5.08,0.04,0.09,0.13
HBW,3046.0,0.67,0.0,0.02,0.02
HBO,3046.0,2.93,0.04,0.06,0.1
NHB,3046.0,1.13,0.0,0.01,0.01
HBC,3046.0,0.0,0.0,0.0,0.0
HBSch,3046.0,0.35,0.0,0.0,0.0
All,3047.0,0.54,0.01,0.0,0.01
HBW,3047.0,0.0,0.0,0.0,0.0
HBO,3047.0,0.0,0.0,0.0,0.0
NHB,3047.0,0.54,0.01,0.0,0.01
HBC,3047.0,0.0,0.0,0.0,0.0
HBSch,3047.0,0.0,0.0,0.0,0.0
All,3048.0,0.3,0.01,0.0,0.01
HBW,3048.0,0.0,0.0,0.0,0.0
HBO,3048.0,0.0,0.0,0.0,0.0
NHB,3048.0,0.3,0.01,0.0,0.01
HBC,3048.0,0.0,0.0,0.0,0.0
HBSch,3048.0,0.0,0.0,0.0,0.0
All,3049.0,0.36,0.0,0.0,0.01
HBW,3049.0,0.0,0.0,0.0,0.0
HBO,3049.0,0.0,0.0,0.0,0.0
NHB,3049.0,0.36,0.0,0.0,0.01
HBC,3049.0,0.0,0.0,0.0,0.0
HBSch,3049.0,0.0,0.0,0.0,0.0
All,3050.0,0.34,0.01,0.0,0.01
HBW,3050.0,0.0,0.0,0.0,0.0
HBO,3050.0,0.0,0.0,0.0,0.0
NHB,3050.0,0.34,0.01,0.0,0.01
HBC,3050.0,0.0,0.0,0.0,0.0
HBSch,3050.0,0.0,0.0,0.0,0.0
All,3051.0,404.94,15.65,3.01,18.67
HBW,3051.0,0.0,0.0,0.0,0.0
HBO,3051.0,0.0,0.0,0.0,0.0
NHB,3051.0,404.94,15.65,3.01,18.67
HBC,3051.0,0.0,0.0,0.0,0.0
HBSch,3051.0,0.0,0.0,0.0,0.0
All,3052.0,220.79,9.72,1.66,11.39
HBW,3052.0,0.0,0.0,0.0,0.0
HBO,3052.0,0.0,0.0,0.0,0.0
NHB,3052.0,220.79,9.72,1.66,11.39
HBC,3052.0,0.0,0.0,0.0,0.0
HBSch,3052.0,0.0,0.0,0.0,0.0
All,3053.0,504.18,15.69,4.39,20.08
HBW,3053.0,0.0,0.0,0.0,0.0
HBO,3053.0,0.0,0.0,0.0,0.0
NHB,3053.0,504.18,15.69,4.39,20.08
HBC,3053.0,0.0,0.0,0.0,0.0
HBSch,3053.0,0.0,0.0,0.0,0.0
All,3054.0,268.38,8.02,2.57,10.59
HBW,3054.0,3.19,0.03,0.17,0.2
HBO,3054.0,6.7,0.4,0.16,0.55
NHB,3054.0,258.11,7.59,2.25,9.84
HBC,3054.0,0.0,0.0,0.0,0.0
HBSch,3054.0,0.37,0.0,0.0,0.0
All,3055.0,828.87,21.87,8.61,30.48
HBW,3055.0,0.0,0.0,0.0,0.0
HBO,3055.0,0.0,0.0,0.0,0.0
NHB,3055.0,828.87,21.87,8.61,30.48
HBC,3055.0,0.0,0.0,0.0,0.0
HBSch,3055.0,0.0,0.0,0.0,0.0
All,3056.0,627.17,20.26,6.64,26.91
HBW,3056.0,0.0,0.0,0.0,0.0
HBO,3056.0,0.0,0.0,0.0,0.0
NHB,3056.0,627.17,20.26,6.64,26.91
HBC,3056.0,0.0,0.0,0.0,0.0
HBSch,3056.0,0.0,0.0,0.0,0.0
All,3057.0,1067.77,33.48,12.61,46.09
HBW,3057.0,0.0,0.0,0.0,0.0
HBO,3057.0,0.0,0.0,0.0,0.0
NHB,3057.0,1067.77,33.48,12.61,46.09
HBC,3057.0,0.0,0.0,0.0,0.0
HBSch,3057.0,0.0,0.0,0.0,0.0
All,3058.0,1468.22,88.39,32.79,207.7
HBW,3058.0,262.45,4.38,10.53,14.91
HBO,3058.0,884.4,75.87,17.99,93.87
NHB,3058.0,203.18,7.27,1.64,8.91
HBC,3058.0,16.0,0.0,2.37,2.37
HBSch,3058.0,102.18,0.87,0.26,87.65
All,3059.0,4475.25,307.07,76.32,614.8
HBW,3059.0,791.04,19.49,23.22,42.71
HBO,3059.0,2782.53,267.65,49.55,317.2
NHB,3059.0,387.49,17.6,2.87,20.46
HBC,3059.0,164.0,0.0,0.0,0.0
HBSch,3059.0,350.19,2.34,0.68,234.43
All,3060.0,1772.9,87.97,36.98,232.26
HBW,3060.0,342.94,4.67,14.18,18.85
HBO,3060.0,1011.19,72.79,19.66,92.45
NHB,3060.0,293.8,9.42,2.61,12.03
HBC,3060.0,6.0,0.0,0.21,0.21
HBSch,3060.0,118.96,1.08,0.32,108.72
All,3061.0,4477.32,258.19,85.18,609.91
HBW,3061.0,866.79,14.5,30.15,44.65
HBO,3061.0,2641.61,220.02,48.52,268.54
NHB,3061.0,495.35,20.97,4.09,25.07
HBC,3061.0,141.0,0.0,1.63,1.63
HBSch,3061.0,332.58,2.69,0.79,270.02
All,3062.0,184.81,5.85,5.64,18.24
HBW,3062.0,46.84,0.35,2.8,3.15
HBO,3062.0,113.58,5.1,2.67,7.77
NHB,3062.0,13.16,0.33,0.15,0.48
HBC,3062.0,0.0,0.0,0.0,0.0
HBSch,3062.0,11.23,0.07,0.02,6.84
All,3063.0,8.33,0.28,0.09,0.37
HBW,3063.0,0.0,0.0,0.0,0.0
HBO,3063.0,0.0,0.0,0.0,0.0
NHB,3063.0,8.33,0.28,0.09,0.37
HBC,3063.0,0.0,0.0,0.0,0.0
HBSch,3063.0,0.0,0.0,0.0,0.0
All,3064.0,1375.63,97.27,19.71,188.54
HBW,3064.0,225.62,4.85,4.81,9.66
HBO,3064.0,780.69,77.36,12.85,90.21
NHB,3064.0,267.89,14.34,1.83,16.17
HBC,3064.0,4.0,0.0,0.0,0.0
HBSch,3064.0,97.43,0.72,0.21,72.49
All,3065.0,2311.96,170.38,33.92,279.98
HBW,3065.0,419.23,15.85,9.36,25.22
HBO,3065.0,1125.16,116.36,19.84,136.2
NHB,3065.0,646.97,37.4,4.49,41.89
HBC,3065.0,24.0,0.0,0.0,0.0
HBSch,3065.0,96.59,0.76,0.23,76.67
All,3066.0,4295.5,378.19,62.14,574.07
HBW,3066.0,535.78,37.68,15.75,53.43
HBO,3066.0,1801.41,219.88,32.85,252.73
NHB,3066.0,1728.87,119.29,13.14,132.43
HBC,3066.0,4.0,0.0,0.0,0.0
HBSch,3066.0,225.44,1.35,0.39,135.48
All,3067.0,2666.21,213.3,42.52,358.1
HBW,3067.0,504.9,21.42,13.2,34.63
HBO,3067.0,1380.92,150.75,24.37,175.11
NHB,3067.0,631.74,40.09,4.65,44.74
HBC,3067.0,20.0,0.0,0.0,0.0
HBSch,3067.0,128.66,1.03,0.31,103.62
All,3068.0,2893.28,200.53,55.79,351.18
HBW,3068.0,491.15,10.63,17.19,27.82
HBO,3068.0,1641.14,159.43,33.06,192.5
NHB,3068.0,506.16,29.51,4.28,33.78
HBC,3068.0,44.0,0.0,0.99,0.99
HBSch,3068.0,210.83,0.96,0.27,96.09
All,3069.0,3131.56,236.98,60.73,437.25
HBW,3069.0,571.67,13.23,18.85,32.08
HBO,3069.0,1870.32,193.73,37.62,231.34
NHB,3069.0,477.51,28.62,3.84,32.46
HBC,3069.0,8.0,0.0,0.0,0.0
HBSch,3069.0,204.05,1.41,0.42,141.37
All,3070.0,2411.6,179.22,30.5,277.54
HBW,3070.0,349.28,12.61,7.81,20.42
HBO,3070.0,921.23,100.87,15.42,116.29
NHB,3070.0,1054.87,65.06,7.07,72.13
HBC,3070.0,8.0,0.0,0.0,0.0
HBSch,3070.0,78.22,0.69,0.2,68.7
All,3071.0,2940.0,190.36,43.61,369.51
HBW,3071.0,670.43,6.63,12.84,19.48
HBO,3071.0,1777.26,169.67,28.69,198.36
NHB,3071.0,255.61,12.69,1.67,14.36
HBC,3071.0,79.0,0.0,0.0,0.0
HBSch,3071.0,157.71,1.37,0.41,137.31
All,3072.0,3324.78,154.24,33.8,350.2
HBW,3072.0,621.88,5.58,6.78,12.36
HBO,3072.0,2000.45,133.53,24.25,157.78
NHB,3072.0,375.48,13.49,2.26,15.75
HBC,3072.0,63.01,0.0,0.0,0.0
HBSch,3072.0,263.96,1.64,0.51,164.31
All,3073.0,3352.13,237.19,54.79,469.45
HBW,3073.0,664.56,10.34,16.49,26.83
HBO,3073.0,2014.76,201.25,34.58,235.83
NHB,3073.0,442.47,23.81,3.19,27.0
HBC,3073.0,21.01,0.0,0.0,0.0
HBSch,3073.0,209.33,1.79,0.53,179.79
All,3074.0,3064.74,169.79,46.24,366.91
HBW,3074.0,674.88,3.13,13.93,17.06
HBO,3074.0,1973.18,157.76,30.57,188.33
NHB,3074.0,185.63,7.37,1.28,8.65
HBC,3074.0,27.0,0.0,0.0,0.0
HBSch,3074.0,204.05,1.52,0.46,152.87
All,3075.0,2473.58,195.78,40.57,236.35
HBW,3075.0,525.32,8.14,13.88,22.01
HBO,3075.0,1528.49,180.71,25.23,205.94
NHB,3075.0,217.83,6.93,1.46,8.39
HBC,3075.0,14.0,0.0,0.0,0.0
HBSch,3075.0,187.94,0.0,0.0,0.0
All,3076.0,3639.64,259.85,48.81,308.67
HBW,3076.0,551.12,20.78,14.05,34.82
HBO,3076.0,1595.19,182.05,26.09,208.14
NHB,3076.0,1279.11,57.03,8.67,65.7
HBC,3076.0,21.0,0.0,0.0,0.0
HBSch,3076.0,193.21,0.0,0.0,0.0
All,3077.0,5068.95,345.33,69.14,414.46
HBW,3077.0,930.68,18.87,18.73,37.6
HBO,3077.0,3154.28,308.98,47.38,356.36
NHB,3077.0,459.22,17.48,3.03,20.51
HBC,3077.0,45.01,0.0,0.0,0.0
HBSch,3077.0,479.77,0.0,0.0,0.0
All,3078.0,1880.91,82.13,23.15,161.25
HBW,3078.0,388.44,2.88,6.02,8.9
HBO,3078.0,1161.66,76.2,16.29,92.5
NHB,3078.0,101.1,2.48,0.68,3.16
HBC,3078.0,72.0,0.0,0.0,0.0
HBSch,3078.0,157.71,0.57,0.15,56.69
All,3079.0,2890.96,149.64,19.93,169.57
HBW,3079.0,0.0,0.0,0.0,0.0
HBO,3079.0,0.0,0.0,0.0,0.0
NHB,3079.0,2890.96,149.64,19.93,169.57
HBC,3079.0,0.0,0.0,0.0,0.0
HBSch,3079.0,0.0,0.0,0.0,0.0
All,3080.0,0.06,0.01,0.0,0.01
HBW,3080.0,0.0,0.0,0.0,0.0
HBO,3080.0,0.0,0.0,0.0,0.0
NHB,3080.0,0.06,0.01,0.0,0.01
HBC,3080.0,0.0,0.0,0.0,0.0
HBSch,3080.0,0.0,0.0,0.0,0.0
All,3081.0,808.87,37.03,7.37,54.97
HBW,3081.0,59.47,2.04,1.14,3.18
HBO,3081.0,156.94,13.65,2.23,15.88
NHB,3081.0,567.86,21.23,3.97,25.19
HBC,3081.0,9.0,0.0,0.0,0.0
HBSch,3081.0,15.59,0.11,0.03,10.71
All,3082.0,3088.94,179.42,41.17,353.91
HBW,3082.0,567.49,13.61,11.17,24.78
HBO,3082.0,1746.14,143.1,25.87,168.98
NHB,3082.0,532.04,21.36,3.74,25.1
HBC,3082.0,14.0,0.0,0.0,0.0
HBSch,3082.0,229.27,1.35,0.38,135.05
All,3083.0,3645.12,165.97,47.9,375.39
HBW,3083.0,758.95,4.89,11.97,16.86
HBO,3083.0,2331.19,154.23,34.04,188.27
NHB,3083.0,214.0,5.22,1.43,6.65
HBC,3083.0,20.0,0.0,0.0,0.0
HBSch,3083.0,320.99,1.63,0.46,163.62
All,3084.0,108.79,3.42,1.26,6.2
HBW,3084.0,25.4,0.16,0.32,0.48
HBO,3084.0,66.36,2.98,0.87,3.86
NHB,3084.0,9.56,0.27,0.07,0.33
HBC,3084.0,0.0,0.0,0.0,0.0
HBSch,3084.0,7.48,0.02,0.0,1.53
All,3085.0,0.33,0.01,0.0,0.01
HBW,3085.0,0.0,0.0,0.0,0.0
HBO,3085.0,0.0,0.0,0.0,0.0
NHB,3085.0,0.33,0.01,0.0,0.01
HBC,3085.0,0.0,0.0,0.0,0.0
HBSch,3085.0,0.0,0.0,0.0,0.0
All,3086.0,223.26,3.81,1.59,5.4
HBW,3086.0,11.49,0.11,0.11,0.22
HBO,3086.0,35.44,1.18,0.44,1.62
NHB,3086.0,171.22,2.52,1.04,3.56
HBC,3086.0,0.0,0.0,0.0,0.0
HBSch,3086.0,5.12,0.0,0.0,0.0
All,3087.0,647.53,24.99,6.79,38.06
HBW,3087.0,126.14,1.43,1.21,2.64
HBO,3087.0,395.92,21.69,5.18,26.86
NHB,3087.0,65.94,1.8,0.38,2.18
HBC,3087.0,1.0,0.0,0.0,0.0
HBSch,3087.0,58.54,0.06,0.02,6.37
All,3088.0,73.13,1.95,0.69,3.25
HBW,3088.0,15.8,0.07,0.12,0.19
HBO,3088.0,46.79,1.78,0.54,2.32
NHB,3088.0,4.23,0.09,0.03,0.12
HBC,3088.0,0.0,0.0,0.0,0.0
HBSch,3088.0,6.3,0.01,0.0,0.62
All,3089.0,379.87,6.27,3.24,9.53
HBW,3089.0,52.55,0.25,0.45,0.7
HBO,3089.0,170.63,4.32,2.05,6.36
NHB,3089.0,130.08,1.7,0.74,2.44
HBC,3089.0,1.0,0.0,0.0,0.0
HBSch,3089.0,25.61,0.0,0.0,0.02
All,3090.0,367.38,11.93,3.46,18.47
HBW,3090.0,49.73,0.41,0.61,1.02
HBO,3090.0,133.94,6.54,1.78,8.32
NHB,3090.0,167.14,4.95,1.06,6.01
HBC,3090.0,1.0,0.0,0.0,0.0
HBSch,3090.0,15.57,0.03,0.01,3.12
All,3091.0,874.02,34.35,9.11,58.27
HBW,3091.0,173.45,1.29,1.83,3.13
HBO,3091.0,459.8,27.53,6.15,33.69
NHB,3091.0,184.08,5.37,1.08,6.45
HBC,3091.0,4.0,0.0,0.0,0.0
HBSch,3091.0,52.7,0.15,0.04,15.0
All,3092.0,2116.57,98.96,25.48,200.94
HBW,3092.0,426.76,2.01,5.07,7.08
HBO,3092.0,1383.08,92.25,19.49,111.74
NHB,3092.0,115.53,3.93,0.7,4.63
HBC,3092.0,8.0,0.0,0.0,0.0
HBSch,3092.0,183.2,0.77,0.23,77.5
All,3093.0,2102.59,130.13,27.4,277.14
HBW,3093.0,437.15,4.68,6.21,10.89
HBO,3093.0,1360.0,117.74,19.95,137.69
NHB,3093.0,136.12,6.5,0.88,7.38
HBC,3093.0,2.0,0.0,0.0,0.0
HBSch,3093.0,167.32,1.21,0.36,121.18
All,3094.0,2392.88,154.64,30.86,330.17
HBW,3094.0,426.43,6.63,6.58,13.22
HBO,3094.0,1423.67,129.64,21.57,151.21
NHB,3094.0,364.46,16.91,2.27,19.18
HBC,3094.0,8.0,0.0,0.0,0.0
HBSch,3094.0,170.32,1.46,0.44,146.57
All,3095.0,3237.32,248.47,46.44,432.0
HBW,3095.0,634.11,13.67,12.02,25.69
HBO,3095.0,1777.82,197.28,30.1,227.38
NHB,3095.0,608.31,36.14,3.91,40.05
HBC,3095.0,62.0,0.0,0.0,0.0
HBSch,3095.0,155.08,1.38,0.41,138.89
All,3096.0,2511.35,153.06,29.43,320.29
HBW,3096.0,499.94,6.3,6.46,12.76
HBO,3096.0,1487.0,129.4,20.45,149.85
NHB,3096.0,339.72,15.97,2.09,18.07
HBC,3096.0,22.0,0.0,0.0,0.0
HBSch,3096.0,162.7,1.39,0.42,139.62
All,3097.0,4023.22,206.36,38.11,451.7
HBW,3097.0,741.05,8.4,6.25,14.65
HBO,3097.0,2372.31,172.58,28.06,200.64
NHB,3097.0,560.86,23.28,3.15,26.43
HBC,3097.0,42.0,0.0,0.0,0.0
HBSch,3097.0,307.0,2.09,0.64,209.97
All,3098.0,1778.29,60.85,12.37,105.38
HBW,3098.0,354.55,0.44,1.36,1.81
HBO,3098.0,1140.15,57.76,10.48,68.24
NHB,3098.0,84.14,2.32,0.42,2.75
HBC,3098.0,34.0,0.0,0.0,0.0
HBSch,3098.0,165.45,0.32,0.11,32.59
All,3099.0,4268.43,180.57,31.46,341.8
HBW,3099.0,857.62,1.64,3.65,5.29
HBO,3099.0,2624.63,170.45,26.31,196.76
NHB,3099.0,208.34,7.17,1.06,8.23
HBC,3099.0,203.0,0.0,0.0,0.0
HBSch,3099.0,374.83,1.31,0.44,131.52
All,3100.0,2178.51,116.6,22.11,272.1
HBW,3100.0,428.87,1.58,3.87,5.45
HBO,3100.0,1362.29,108.81,17.18,125.99
NHB,3100.0,112.74,4.86,0.66,5.52
HBC,3100.0,114.0,0.0,0.0,0.0
HBSch,3100.0,160.62,1.35,0.4,135.14
All,3101.0,3440.47,207.25,41.7,433.09
HBW,3101.0,711.56,3.84,8.6,12.44
HBO,3101.0,2232.31,192.85,31.35,224.2
NHB,3101.0,196.55,8.7,1.19,9.89
HBC,3101.0,51.0,0.0,0.0,0.0
HBSch,3101.0,249.05,1.86,0.56,186.56
All,3102.0,1874.92,92.97,19.37,226.58
HBW,3102.0,395.5,2.05,3.75,5.8
HBO,3102.0,1182.5,83.97,14.37,98.34
NHB,3102.0,152.22,5.8,0.91,6.71
HBC,3102.0,8.0,0.0,0.0,0.0
HBSch,3102.0,136.69,1.15,0.34,115.73
All,3103.0,1070.65,53.93,9.95,120.11
HBW,3103.0,239.77,0.81,1.72,2.53
HBO,3103.0,666.42,50.0,7.69,57.7
NHB,3103.0,63.41,2.56,0.37,2.93
HBC,3103.0,33.0,0.0,0.0,0.0
HBSch,3103.0,68.05,0.57,0.17,56.96
All,3104.0,2138.53,105.57,18.52,249.47
HBW,3104.0,458.16,1.93,2.58,4.51
HBO,3104.0,1313.11,97.72,14.88,112.6
NHB,3104.0,125.78,4.65,0.69,5.34
HBC,3104.0,99.0,0.0,0.0,0.0
HBSch,3104.0,142.48,1.27,0.38,127.02
All,3105.0,1994.42,84.43,18.31,186.73
HBW,3105.0,395.74,3.07,3.04,6.11
HBO,3105.0,1129.84,69.93,13.22,83.15
NHB,3105.0,327.63,10.58,1.8,12.38
HBC,3105.0,14.0,0.0,0.0,0.0
HBSch,3105.0,127.2,0.85,0.25,85.09
All,3106.0,3526.49,116.5,34.56,307.87
HBW,3106.0,743.05,3.06,5.48,8.54
HBO,3106.0,2271.17,107.51,27.55,135.06
NHB,3106.0,194.26,4.35,1.08,5.43
HBC,3106.0,11.0,0.0,0.0,0.0
HBSch,3106.0,307.01,1.58,0.45,158.83
All,3107.0,642.69,22.97,5.09,50.6
HBW,3107.0,123.36,1.28,0.69,1.97
HBO,3107.0,330.98,17.32,3.55,20.87
NHB,3107.0,150.77,4.14,0.78,4.92
HBC,3107.0,4.0,0.0,0.0,0.0
HBSch,3107.0,33.59,0.23,0.07,22.84
All,3108.0,930.36,46.3,7.54,104.52
HBW,3108.0,165.39,3.28,0.98,4.26
HBO,3108.0,508.48,36.38,5.43,41.81
NHB,3108.0,192.8,6.13,0.98,7.11
HBC,3108.0,2.0,0.0,0.0,0.0
HBSch,3108.0,61.69,0.51,0.15,51.33
All,3109.0,3309.44,176.0,27.4,408.91
HBW,3109.0,698.25,9.74,3.73,13.47
HBO,3109.0,2024.66,152.38,21.38,173.77
NHB,3109.0,345.79,11.8,1.67,13.48
HBC,3109.0,10.0,0.0,0.0,0.0
HBSch,3109.0,230.73,2.08,0.62,208.2
All,3110.0,2307.78,100.79,16.32,235.95
HBW,3110.0,410.07,5.16,1.93,7.09
HBO,3110.0,1185.78,74.2,11.48,85.68
NHB,3110.0,530.19,20.24,2.55,22.79
HBC,3110.0,43.0,0.0,0.0,0.0
HBSch,3110.0,138.74,1.2,0.35,120.39
All,3111.0,824.78,29.77,5.92,70.54
HBW,3111.0,186.56,0.49,0.69,1.18
HBO,3111.0,514.41,27.38,4.88,32.26
NHB,3111.0,46.28,1.55,0.24,1.79
HBC,3111.0,18.0,0.0,0.0,0.0
HBSch,3111.0,59.52,0.35,0.11,35.32
All,3112.0,2555.4,88.0,17.67,254.27
HBW,3112.0,575.63,0.7,1.89,2.59
HBO,3112.0,1632.53,82.63,14.69,97.32
NHB,3112.0,148.85,3.17,0.64,3.81
HBC,3112.0,10.0,0.0,0.0,0.0
HBSch,3112.0,188.39,1.5,0.45,150.55
All,3113.0,2401.6,64.6,17.33,137.2
HBW,3113.0,502.75,2.85,2.26,5.11
HBO,3113.0,1522.56,58.82,14.19,73.01
NHB,3113.0,162.37,2.38,0.69,3.07
HBC,3113.0,9.0,0.0,0.0,0.0
HBSch,3113.0,204.92,0.56,0.19,56.01
All,3114.0,1217.46,48.6,9.57,134.66
HBW,3114.0,258.37,1.54,1.16,2.7
HBO,3114.0,757.71,44.57,7.85,52.43
NHB,3114.0,63.32,1.71,0.33,2.04
HBC,3114.0,48.0,0.0,0.0,0.0
HBSch,3114.0,90.07,0.77,0.23,77.5
All,3115.0,1175.59,48.87,8.79,112.12
HBW,3115.0,175.07,4.76,1.13,5.89
HBO,3115.0,567.2,33.38,5.76,39.14
NHB,3115.0,355.82,10.17,1.75,11.92
HBC,3115.0,1.0,0.0,0.0,0.0
HBSch,3115.0,76.5,0.55,0.16,55.17
All,3116.0,1969.52,93.02,17.38,199.79
HBW,3116.0,374.5,8.14,2.64,10.78
HBO,3116.0,1137.48,75.11,12.94,88.05
NHB,3116.0,297.55,8.87,1.53,10.4
HBC,3116.0,12.0,0.0,0.0,0.0
HBSch,3116.0,147.99,0.9,0.26,90.55
All,3117.0,1575.37,58.91,14.91,155.25
HBW,3117.0,337.5,1.39,2.33,3.73
HBO,3117.0,997.84,54.27,11.75,66.02
NHB,3117.0,106.96,2.42,0.58,3.0
HBC,3117.0,6.0,0.0,0.0,0.0
HBSch,3117.0,127.08,0.82,0.24,82.49
All,3118.0,2264.71,105.12,20.45,242.42
HBW,3118.0,457.15,8.73,3.29,12.01
HBO,3118.0,1377.68,88.45,15.59,104.05
NHB,3118.0,240.07,6.76,1.23,7.99
HBC,3118.0,13.0,0.0,0.0,0.0
HBSch,3118.0,176.81,1.18,0.35,118.37
All,3119.0,1418.87,56.07,11.39,129.03
HBW,3119.0,280.24,5.45,1.64,7.09
HBO,3119.0,845.17,45.79,8.69,54.48
NHB,3119.0,183.0,4.21,0.88,5.09
HBC,3119.0,1.0,0.0,0.0,0.0
HBSch,3119.0,109.46,0.62,0.18,62.37
All,3120.0,419.03,12.58,3.15,35.85
HBW,3120.0,85.43,0.36,0.36,0.73
HBO,3120.0,271.8,11.59,2.61,14.2
NHB,3120.0,22.7,0.42,0.11,0.53
HBC,3120.0,0.0,0.0,0.0,0.0
HBSch,3120.0,39.1,0.2,0.06,20.39
All,3121.0,819.97,16.57,5.05,21.62
HBW,3121.0,165.83,0.31,0.63,0.94
HBO,3121.0,460.41,15.73,4.22,19.95
NHB,3121.0,42.03,0.54,0.19,0.73
HBC,3121.0,89.0,0.0,0.0,0.0
HBSch,3121.0,62.7,0.0,0.0,0.0
All,3122.0,441.0,5.84,2.6,8.44
HBW,3122.0,102.84,0.06,0.32,0.38
HBO,3122.0,267.79,5.58,2.16,7.74
NHB,3122.0,29.43,0.2,0.12,0.32
HBC,3122.0,8.0,0.0,0.0,0.0
HBSch,3122.0,32.95,0.0,0.0,0.0
All,3123.0,0.0,0.0,0.0,0.0
HBW,3123.0,0.0,0.0,0.0,0.0
HBO,3123.0,0.0,0.0,0.0,0.0
NHB,3123.0,0.0,0.0,0.0,0.0
HBC,3123.0,0.0,0.0,0.0,0.0
HBSch,3123.0,0.0,0.0,0.0,0.0
All,3124.0,0.0,0.0,0.0,0.0
HBW,3124.0,0.0,0.0,0.0,0.0
HBO,3124.0,0.0,0.0,0.0,0.0
NHB,3124.0,0.0,0.0,0.0,0.0
HBC,3124.0,0.0,0.0,0.0,0.0
HBSch,3124.0,0.0,0.0,0.0,0.0
All,3125.0,759.26,13.61,5.07,31.72
HBW,3125.0,161.78,0.35,0.59,0.93
HBO,3125.0,467.06,12.44,4.15,16.59
NHB,3125.0,64.98,0.69,0.29,0.98
HBC,3125.0,1.0,0.0,0.0,0.0
HBSch,3125.0,64.44,0.13,0.04,13.22
All,3126.0,728.17,18.2,5.42,62.41
HBW,3126.0,144.49,0.42,0.6,1.02
HBO,3126.0,470.59,16.85,4.53,21.38
NHB,3126.0,34.91,0.54,0.17,0.71
HBC,3126.0,12.0,0.0,0.0,0.0
HBSch,3126.0,66.18,0.39,0.12,39.31
All,3127.0,207.3,5.62,1.67,16.01
HBW,3127.0,49.12,0.14,0.22,0.36
HBO,3127.0,129.76,5.14,1.35,6.49
NHB,3127.0,13.29,0.25,0.07,0.32
HBC,3127.0,0.0,0.0,0.0,0.0
HBSch,3127.0,15.14,0.09,0.03,8.84
All,3128.0,74.8,0.81,1.11,1.92
HBW,3128.0,19.4,0.0,0.37,0.37
HBO,3128.0,44.61,0.79,0.7,1.49
NHB,3128.0,7.15,0.02,0.04,0.06
HBC,3128.0,0.0,0.0,0.0,0.0
HBSch,3128.0,3.65,0.0,0.0,0.0
All,3129.0,8.66,0.09,0.09,0.19
HBW,3129.0,1.63,0.0,0.02,0.02
HBO,3129.0,4.86,0.09,0.06,0.15
NHB,3129.0,1.47,0.01,0.01,0.02
HBC,3129.0,0.0,0.0,0.0,0.0
HBSch,3129.0,0.7,0.0,0.0,0.0
All,3130.0,51.78,1.08,0.42,1.5
HBW,3130.0,2.5,0.01,0.03,0.05
HBO,3130.0,7.97,0.42,0.11,0.53
NHB,3130.0,40.53,0.64,0.28,0.92
HBC,3130.0,0.0,0.0,0.0,0.0
HBSch,3130.0,0.78,0.0,0.0,0.0
All,3131.0,103.29,1.59,1.32,2.9
HBW,3131.0,26.05,0.03,0.38,0.41
HBO,3131.0,62.69,1.52,0.89,2.41
NHB,3131.0,9.06,0.04,0.05,0.09
HBC,3131.0,0.0,0.0,0.0,0.0
HBSch,3131.0,5.48,0.0,0.0,0.0
All,3132.0,408.45,13.94,2.46,16.4
HBW,3132.0,2.51,0.07,0.03,0.09
HBO,3132.0,10.22,1.06,0.11,1.17
NHB,3132.0,394.93,12.81,2.33,15.14
HBC,3132.0,0.0,0.0,0.0,0.0
HBSch,3132.0,0.79,0.0,0.0,0.0
All,3133.0,1130.78,41.72,6.9,48.62
HBW,3133.0,0.0,0.0,0.0,0.0
HBO,3133.0,0.0,0.0,0.0,0.0
NHB,3133.0,1130.78,41.72,6.9,48.62
HBC,3133.0,0.0,0.0,0.0,0.0
HBSch,3133.0,0.0,0.0,0.0,0.0
All,3134.0,483.86,18.0,3.13,21.14
HBW,3134.0,0.0,0.0,0.0,0.0
