SEGID,DISTANCE,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
WFRC_8190,     0.175,       2.0,       0.4,Minor Arterial,       894,    3194.8,    4839.1,    4019.0,    4516.8,   16569.7,      36.0,      21.7,      34.7,      22.1,      35.9,      27.9,     0.292,     0.496,     0.303,     0.483,     0.293,     0.382,      5364,     10728,      5364,     21456,     42912,      1.07,      0.53,      1.10,      0.26,      1.10,     559.9,     848.0,     704.3,     791.5,    2903.7,     469.0,     679.1,     614.2,     704.4,    2466.7,       5.5,      32.6,       9.2,       6.7,      54.0,      64.1,      94.8,      66.7,      59.6,     285.2,      21.2,      41.6,      14.2,      20.9,      97.9,     80.64,     25.82,     24.46,     31.88,     22.03,    104.19,    10.869,     0.925,    12.778,     0.041,    24.613
WFRC_8194,     0.841,       2.0,       1.7,Collector,       733,       1.2,      13.7,      14.0,       5.6,      34.5,      31.9,      31.9,      31.9,      31.6,      31.3,      31.8,     1.577,     1.577,     1.586,     1.600,     1.607,     1.593,      4398,      8796,      4398,     17592,     35184,      0.00,      0.00,      0.00,      0.00,      0.00,       1.0,      11.5,      11.7,       4.7,      28.9,       1.0,       7.3,      10.1,       4.7,      23.1,         0,         0,         0,         0,         0,         0,       4.2,       1.7,         0,       5.9,         0,         0,         0,         0,         0,      0.91,      0.03,      0.36,      0.37,      0.15,      0.91,         0,     0.002,     0.005,     0.003,     0.010
WFRC_8196,     1.413,       2.0,       2.8,Collector,       733,       1.2,      13.7,      14.0,       5.6,      34.5,      32.0,      32.0,      31.6,      32.0,      31.6,      32.0,     2.649,     2.649,     2.649,     2.650,     2.679,     2.649,      4398,      8796,      4398,     17592,     35184,      0.00,      0.00,      0.00,      0.00,      0.00,       1.7,      19.3,      19.8,       7.9,      48.7,       1.7,      12.2,      17.0,       7.9,      38.8,         0,         0,         0,         0,         0,         0,       7.1,       2.8,         0,       9.9,         0,         0,         0,         0,         0,      1.52,      0.05,      0.61,      0.61,      0.25,      1.52,         0,         0,         0,     0.003,     0.003
WFRC_8198,     2.359,       4.0,       9.4,Freeway,      1730,   14039.1,   26958.9,   17272.3,   30123.1,   88393.4,      69.0,      62.0,      65.8,      49.3,      69.0,      62.1,     2.051,     2.292,     2.152,     2.892,     2.052,     2.284,     20760,     41520,     20760,     83040,    166080,      0.84,      0.73,      0.99,      0.40,      0.99,   33118.6,   63596.7,   40745.8,   71061.2,  208522.3,   28362.5,   51136.4,   35219.5,   63795.6,  178514.0,     589.1,    2808.5,     776.8,     929.5,    5103.9,    3047.4,    6176.8,    3697.8,    4277.9,   17199.9,    1119.6,    3475.1,    1051.6,    2058.2,    7704.5,   3021.54,    534.27,    967.01,    826.98,   1030.04,   3358.30,    56.365,    45.337,   242.004,     0.344,   344.050
WFRC_8205,     1.516,       2.0,       3.0,Collector,       509,     271.6,     681.8,     472.8,     427.6,    1853.8,      23.6,      23.6,      23.6,      23.5,      23.6,      23.6,     3.849,     3.860,     3.857,     3.870,     3.854,     3.860,      3055,      6109,      3055,     12219,     24438,      0.13,      0.13,      0.19,      0.04,      0.19,     411.8,    1033.8,     717.0,     648.4,    2811.0,     340.6,     809.6,     594.3,     573.9,    2318.4,      12.3,      64.3,      15.7,      10.9,     103.2,      40.2,     104.5,      64.2,      34.9,     243.8,      18.8,      55.5,      42.9,      28.7,     145.9,    118.92,     17.47,     43.82,     30.50,     27.46,    119.25,     0.050,     0.089,     0.168,     0.033,     0.340
WFRC_8206,     0.157,       2.0,       0.3,Collector,       489,     190.6,     611.4,     341.2,     544.8,    1688.0,      23.0,      23.0,      22.9,      22.9,      23.0,      23.0,     0.410,     0.410,     0.410,     0.411,     0.410,     0.410,      2934,      5868,      2934,     11736,     23472,      0.08,      0.16,      0.19,      0.06,      0.19,      30.0,      96.1,      53.6,      85.6,     265.3,      22.1,      71.7,      46.6,      73.3,     213.7,       1.3,       8.4,       0.9,       2.8,      13.4,       4.6,       9.1,       5.2,       6.5,      25.4,       2.0,       6.7,       0.9,       3.0,      12.6,     11.54,      1.30,      4.19,      2.34,      3.72,     11.55,         0,     0.004,     0.007,         0,     0.011
WFRC_8207,     0.150,       2.0,       0.3,Collector,       489,     161.9,     502.6,     354.5,     364.0,    1383.0,      23.0,      23.0,      22.9,      22.9,      23.0,      23.0,     0.391,     0.394,     0.391,     0.392,     0.391,     0.391,      2934,      5868,      2934,     11736,     23472,      0.06,      0.13,      0.19,      0.05,      0.19,      24.2,      75.2,      53.0,      54.4,     206.8,      19.8,      60.5,      46.1,      48.2,     174.6,       0.5,       5.3,       1.1,       2.1,       9.0,       2.8,       5.6,       4.6,       3.1,      16.1,       1.0,       3.7,       1.4,       1.1,       7.2,      9.00,      1.05,      3.28,      2.31,      2.37,      9.01,     0.010,         0,     0.008,     0.003,     0.021
WFRC_8208,     0.150,       2.0,       0.3,Collector,       489,     240.6,     744.2,     504.8,     564.1,    2053.7,      23.0,      22.9,      22.9,      22.8,      23.0,      22.9,     0.391,     0.391,     0.392,     0.394,     0.391,     0.392,      2934,      5868,      2934,     11736,     23472,      0.11,      0.18,      0.25,      0.06,      0.25,      36.0,     111.4,      75.5,      84.5,     307.4,      27.6,      87.2,      64.8,      76.4,     256.0,       0.4,       7.6,       1.9,       2.7,      12.6,       5.5,      10.0,       6.7,       3.7,      25.9,       2.4,       6.4,       2.1,       1.6,      12.5,     13.38,      1.57,      4.86,      3.31,      3.68,     13.42,         0,     0.015,     0.023,         0,     0.038
WFRC_8209,     1.275,       2.0,       2.5,Collector,       733,    1160.3,    1815.4,    1336.5,    1564.6,    5876.8,      32.0,      30.9,      31.8,      31.3,      32.0,      31.5,     2.390,     2.472,     2.406,     2.446,     2.392,     2.425,      4398,      8796,      4398,     17592,     35184,      0.42,      0.23,      0.37,      0.10,      0.42,    1478.8,    2313.9,    1703.4,    1994.1,    7490.2,    1332.9,    2032.8,    1489.4,    1755.8,    6610.9,         0,       3.1,       1.3,       2.5,       6.9,     123.0,     210.3,     187.4,     179.7,     700.4,      23.0,      67.6,      25.5,      56.1,     172.2,    234.13,     47.79,     72.81,     54.46,     62.37,    237.43,     1.570,     0.477,     1.243,     0.030,     3.320
WFRC_8210,     0.529,       4.0,       2.1,Minor Arterial,       858,     735.3,    1503.5,    1135.7,    1218.6,    4593.1,      36.0,      36.0,      36.0,      36.0,      36.0,      36.0,     0.882,     0.882,     0.882,     0.882,     0.882,     0.882,     10296,     20592,     10296,     41184,     82368,      0.10,      0.08,      0.14,      0.04,      0.14,     389.1,     795.6,     601.0,     644.8,    2430.5,     298.8,     578.3,     485.0,     542.7,    1904.8,      11.5,      46.3,      17.0,      14.2,      89.0,      60.2,     103.8,      70.9,      55.6,     290.5,      18.4,      67.3,      28.0,      32.2,     145.9,     67.52,     10.81,     22.10,     16.70,     17.91,     67.52,         0,         0,     0.007,     0.004,     0.011
WFRC_8211,     0.046,       6.0,       0.3,Collector,       640,    4733.4,    9518.1,    5800.1,    8568.6,   28620.2,      28.4,      26.2,      26.7,      25.1,      28.3,      26.7,     0.098,     0.107,     0.104,     0.111,     0.098,     0.104,     11520,     23040,     11520,     46080,     92160,      0.58,      0.48,      0.67,      0.22,      0.67,     219.2,     440.8,     268.6,     396.8,    1325.4,     165.6,     329.2,     201.3,     339.4,    1035.5,       5.7,      23.2,       8.0,       7.4,      44.3,      27.2,      46.3,      34.5,      26.9,     134.9,      20.8,      42.2,      24.8,      23.1,     110.9,     46.67,      8.38,     16.52,     10.72,     14.03,     49.65,     0.691,     0.991,     1.261,     0.067,     3.010
WFRC_8213,     0.272,       2.0,       0.5,Collector,       489,     124.0,     341.0,     230.5,     277.3,     972.8,      23.0,      23.0,      23.0,      23.0,      23.0,      23.0,     0.711,     0.711,     0.711,     0.712,     0.712,     0.711,      2934,      5868,      2934,     11736,     23472,      0.05,      0.06,      0.08,      0.03,      0.08,      33.8,      92.8,      62.7,      75.5,     264.8,      27.8,      75.9,      56.0,      66.7,     226.4,       0.8,       5.5,       1.4,       1.8,       9.5,       3.4,       6.6,       3.9,       4.0,      17.9,       1.8,       4.8,       1.5,       3.0,      11.1,     11.53,      1.47,      4.04,      2.73,      3.28,     11.52,         0,         0,     0.003,     0.005,     0.008
WFRC_8215,     1.142,       4.0,       4.6,Collector,       703,     588.9,    1134.4,     817.5,    1025.3,    3566.1,      32.0,      31.7,      31.9,      31.5,      32.0,      31.8,     2.140,     2.167,     2.152,     2.180,     2.141,     2.158,      8436,     16872,      8436,     33744,     67488,      0.10,      0.07,      0.12,      0.04,      0.12,     672.8,    1295.9,     933.8,    1171.3,    4073.8,     581.5,    1110.3,     843.2,    1080.8,    3615.8,       9.1,      38.6,      13.2,       9.1,      70.0,      69.0,     114.3,      66.9,      62.4,     312.6,      13.1,      32.7,      10.5,      18.9,      75.2,    127.20,     21.25,     40.68,     29.69,     36.58,    128.20,     0.259,     0.220,     0.545,     0.014,     1.038
WFRC_8216,     1.681,       4.0,       6.7,Freeway,      1730,    2457.8,    4217.9,    3874.0,    3378.6,   13928.3,      69.0,      69.0,      69.0,      69.0,      69.0,      69.0,     1.461,     1.461,     1.461,     1.461,     1.461,     1.461,     20760,     41520,     20760,     83040,    166080,      0.18,      0.12,      0.24,      0.05,      0.24,    4131.3,    7090.0,    6511.8,    5679.1,   23412.2,    3520.7,    5710.6,    5613.1,    5099.9,   19944.3,      58.5,     312.0,     177.8,      94.2,     642.5,     353.0,     599.0,     467.0,     283.4,    1702.4,     199.2,     468.3,     254.0,     201.7,    1123.2,    339.16,     59.85,    102.71,     94.33,     82.27,    339.16,         0,         0,     0.007,     0.011,     0.018
WFRC_8217,     0.584,       2.0,       1.2,Collector,       733,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      4398,      8796,      4398,     17592,     35184,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
WFRC_8218,     0.576,       2.0,       1.2,Freeway,      1473,    5175.4,    8588.7,    6569.1,    6532.6,   26865.8,      48.9,      42.9,      48.2,      29.8,      48.9,      41.2,     0.706,     0.811,     0.717,     1.188,     0.706,     0.851,      8838,     17676,      8838,     35352,     70704,      0.86,      0.66,      1.05,      0.25,      1.05,    2979.7,    4944.9,    3782.2,    3761.1,   15467.9,    2372.9,    3577.4,    2861.1,    2686.2,   11497.6,         0,         0,         0,         0,         0,     352.9,     569.2,     523.1,     483.6,    1928.8,     253.9,     798.4,     398.0,     591.3,    2041.6,    316.10,     69.53,    102.61,    126.74,     76.87,    375.75,     9.089,     1.594,    52.784,     0.007,    63.474
WFRC_8220,     0.193,       3.0,       0.6,Minor Arterial,       876,     395.7,     740.1,     683.7,     626.2,    2445.7,      36.0,      36.0,      36.0,      35.9,      36.0,      36.0,     0.322,     0.322,     0.322,     0.322,     0.322,     0.322,      7830,     15660,      7830,     31320,     62640,      0.07,      0.08,      0.14,      0.03,      0.14,      76.4,     142.8,     131.9,     120.9,     472.0,      68.5,     120.2,     117.6,     111.7,     418.0,       1.0,       4.4,       2.7,       1.6,       9.7,       5.8,      13.5,       9.7,       5.8,      34.8,       1.0,       4.6,       1.9,       1.8,       9.3,     13.12,      2.12,      3.97,      3.67,      3.36,     13.12,         0,         0,     0.002,     0.003,     0.005
WFRC_8221,     0.292,       2.0,       0.6,Minor Arterial,       849,     121.9,     330.9,     355.5,     215.3,    1023.6,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,     0.584,     0.584,     0.584,     0.584,     0.584,     0.584,      5094,     10188,      5094,     20376,     40752,      0.03,      0.03,      0.08,      0.01,      0.08,      35.6,      96.6,     103.8,      62.9,     298.9,      32.8,      88.2,      93.4,      58.9,     273.3,         0,       2.7,       1.8,       1.2,       5.7,       2.6,       4.5,       6.6,       2.5,      16.2,       0.1,       1.2,       2.0,       0.3,       3.6,      9.96,      1.18,      3.22,      3.46,      2.09,      9.95,         0,         0,         0,         0,         0
WFRC_8222,     0.550,       2.0,       1.1,Collector,       696,     141.7,     431.8,     812.2,     245.9,    1631.6,      28.0,      27.9,      28.0,      27.6,      28.0,      27.8,     1.178,     1.178,     1.180,     1.195,     1.178,     1.187,      4176,      8352,      4176,     16704,     33408,      0.04,      0.06,      0.30,      0.02,      0.30,      77.9,     237.6,     446.8,     135.3,     897.6,      65.9,     203.4,     381.8,     120.5,     771.6,       0.2,       5.4,      13.7,       2.5,      21.8,       8.2,      20.5,      38.9,       9.0,      76.6,       3.7,       8.2,      12.4,       3.4,      27.7,     32.05,      2.79,      8.48,     16.16,      4.83,     32.26,         0,     0.008,     0.222,         0,     0.230
WFRC_8223,     0.755,       2.0,       1.5,Collector,       696,     385.9,     983.3,    1273.6,     856.3,    3499.1,      28.0,      27.9,      27.9,      27.0,      28.0,      27.6,     1.618,     1.623,     1.623,     1.680,     1.619,     1.643,      4176,      8352,      4176,     16704,     33408,      0.13,      0.14,      0.42,      0.06,      0.42,     291.4,     742.5,     961.7,     646.7,    2642.3,     256.0,     648.0,     837.9,     582.0,    2323.9,       1.6,      19.4,      23.4,      10.3,      54.7,      25.1,      57.3,      78.9,      40.4,     201.7,       8.8,      17.9,      21.5,      13.8,      62.0,     94.39,     10.44,     26.59,     35.64,     23.11,     95.78,     0.032,     0.073,     1.308,     0.009,     1.422
WFRC_8224,     0.143,       2.0,       0.3,Collector,       696,     764.3,    1871.8,    1534.1,    1234.3,    5404.5,      28.0,      27.8,      27.8,      27.0,      27.9,      27.6,     0.307,     0.309,     0.310,     0.318,     0.307,     0.311,      4176,      8352,      4176,     16704,     33408,      0.20,      0.24,      0.41,      0.08,      0.41,     109.3,     267.8,     219.5,     176.5,     773.1,      92.9,     229.6,     193.6,     159.7,     675.8,       2.0,       8.8,       4.5,       3.1,      18.4,      12.7,      24.4,      17.7,      11.4,      66.2,       1.8,       4.9,       3.7,       2.3,      12.7,     27.65,      3.93,      9.65,      8.14,      6.32,     28.04,     0.021,     0.080,     0.289,         0,     0.390
