SEGID,DIRECTION,DIRECTION_NAME,DY_VOL_GR1,DY_VOL_GR2,DY_VOL_GR3,DY_VOL_GR4,DY_VOL_TOTAL
2098_000.7,D1,EB,     130.0,      24.0,      26.0,      14.0,     194.0
2098_000.7,D2,WB,     114.0,      19.0,      13.0,       9.0,     155.0
2098_000.7,Both,Total,     122.0,      21.5,      19.5,      11.5,     174.5
2098_000.9,D1,EB,     130.0,      24.0,      26.0,      14.0,     194.0
2098_000.9,D2,WB,     114.0,      19.0,      13.0,       9.0,     155.0
2098_000.9,Both,Total,     122.0,      21.5,      19.5,      11.5,     174.5
2098_001.1,D1,EB,       9.0,         0,         0,         0,       9.0
2098_001.1,D2,WB,         0,       4.0,         0,         0,       4.0
2098_001.1,Both,Total,       4.5,       2.0,         0,         0,       6.5
2098_001.4,D1,EB,         0,     230.0,     154.0,      97.0,     481.0
2098_001.4,D2,WB,         0,     214.0,     170.0,     111.0,     495.0
2098_001.4,Both,Total,         0,     222.0,     162.0,     104.0,     488.0
2101_000.0,D1,EB,         0,         0,         0,       0.2,       0.2
2101_000.0,D2,WB,         0,         0,         0,         0,         0
2101_000.0,Both,Total,         0,         0,         0,       0.1,       0.1
2102_000.0,D1,EB,         0,         0,         0,       0.5,       0.5
2102_000.0,D2,WB,         0,         0,         0,         0,         0
2102_000.0,Both,Total,         0,         0,         0,       0.2,       0.2
2102_000.4,D1,EB,         0,         0,         0,       1.0,       1.0
2102_000.4,D2,WB,         0,         0,         0,         0,         0
2102_000.4,Both,Total,         0,         0,         0,       0.5,       0.5
2102_000.6,D1,EB,         0,         0,         0,       0.5,       0.5
2102_000.6,D2,WB,         0,         0,         0,       1.0,       1.0
2102_000.6,Both,Total,         0,         0,         0,       0.8,       0.8
2102_001.1,D1,EB,         0,         0,         0,         0,         0
2102_001.1,D2,WB,       5.0,       2.0,       8.0,       2.0,      17.0
2102_001.1,Both,Total,       2.5,       1.0,       4.0,       1.0,       8.5
2102_001.4,D1,EB,         0,         0,         0,         0,         0
2102_001.4,D2,WB,       1.9,       0.4,       1.9,         0,       4.2
2102_001.4,Both,Total,       0.9,       0.2,       0.9,         0,       2.1
2102_002.0,D1,EB,         0,         0,         0,         0,         0
2102_002.0,D2,WB,         0,         0,         0,         0,         0
2102_002.0,Both,Total,         0,         0,         0,         0,         0
2102_002.3,D1,EB,         0,         0,         0,         0,         0
2102_002.3,D2,WB,         0,         0,         0,         0,         0
2102_002.3,Both,Total,         0,         0,         0,         0,         0
2102_003.0,D1,EB,         0,         0,         0,         0,         0
2102_003.0,D2,WB,         0,         0,         0,         0,         0
2102_003.0,Both,Total,         0,         0,         0,         0,         0
2104_000.0,D1,NB,         0,         0,         0,         0,         0
2104_000.0,D2,SB,         0,         0,         0,         0,         0
2104_000.0,Both,Total,         0,         0,         0,         0,         0
2104_000.8,D1,EB,      56.2,      24.9,       7.1,       8.6,      96.8
2104_000.8,D2,WB,      47.2,      39.8,      10.2,       6.9,     104.1
2104_000.8,Both,Total,      51.7,      32.3,       8.7,       7.8,     100.4
2104_001.2,D1,EB,       2.0,       2.4,       3.0,       2.0,       9.4
2104_001.2,D2,WB,       1.5,       3.4,       1.0,       1.0,       6.9
2104_001.2,Both,Total,       1.8,       2.9,       2.0,       1.5,       8.2
2104_001.7,D1,EB,      10.2,       2.0,       2.5,       1.0,      15.7
2104_001.7,D2,WB,      14.9,         0,       1.5,       1.0,      17.4
2104_001.7,Both,Total,      12.5,       1.0,       2.0,       1.0,      16.6
2104_002.2,D1,EB,         0,         0,         0,         0,         0
2104_002.2,D2,WB,         0,         0,         0,         0,         0
2104_002.2,Both,Total,         0,         0,         0,         0,         0
2104_002.7,D1,EB,         0,         0,         0,         0,         0
2104_002.7,D2,WB,         0,         0,         0,         0,         0
2104_002.7,Both,Total,         0,         0,         0,         0,         0
2105_000.0,D1,EB,         0,         0,         0,      18.4,      18.4
2105_000.0,D2,WB,         0,         0,         0,      10.6,      10.6
2105_000.0,Both,Total,         0,         0,         0,      14.5,      14.5
2105_000.5,D1,EB,         0,         0,         0,      15.0,      15.0
2105_000.5,D2,WB,         0,         0,         0,       8.0,       8.0
2105_000.5,Both,Total,         0,         0,         0,      11.5,      11.5
2105_000.7,D1,EB,         0,         0,         0,      15.0,      15.0
2105_000.7,D2,WB,         0,         0,         0,       8.0,       8.0
2105_000.7,Both,Total,         0,         0,         0,      11.5,      11.5
2105_001.2,D1,EB,         0,         0,         0,       5.0,       5.0
2105_001.2,D2,WB,         0,         0,         0,         0,         0
2105_001.2,Both,Total,         0,         0,         0,       2.5,       2.5
2105_001.4,D1,NB,         0,         0,         0,       4.2,       4.2
2105_001.4,D2,SB,         0,         0,         0,         0,         0
2105_001.4,Both,Total,         0,         0,         0,       2.1,       2.1
2107_001.0,D1,NB,     406.6,     190.1,     632.7,      26.2,    1255.6
2107_001.0,D2,SB,     370.9,     178.0,     707.7,      21.3,    1277.8
2107_001.0,Both,Total,     388.7,     184.0,     670.2,      23.8,    1266.7
2107_001.5,D1,NB,     133.5,     241.7,     143.8,      67.7,     586.7
2107_001.5,D2,SB,     145.4,     252.2,     138.8,      70.1,     606.5
2107_001.5,Both,Total,     139.5,     246.9,     141.3,      68.9,     596.6
2107_002.8,D1,NB,      32.3,     655.3,     128.9,      29.8,     846.2
2107_002.8,D2,SB,      17.9,     634.6,     147.8,      30.6,     830.9
2107_002.8,Both,Total,      25.1,     645.0,     138.3,      30.2,     838.6
2107_003.0,D1,NB,     408.4,     334.4,      74.4,      13.8,     831.1
2107_003.0,D2,SB,     314.1,     359.9,      94.0,      14.6,     782.6
2107_003.0,Both,Total,     361.2,     347.2,      84.2,      14.2,     806.8
2107_003.5,D1,NB,     771.8,     114.7,      26.2,      18.4,     931.1
2107_003.5,D2,SB,     619.3,     109.3,      37.1,      21.9,     787.6
2107_003.5,Both,Total,     695.5,     112.0,      31.7,      20.1,     859.3
2107_004.0,D1,NB,    1135.3,      20.9,       4.0,       2.9,    1163.1
2107_004.0,D2,SB,     948.5,      18.6,       7.4,       4.3,     978.8
2107_004.0,Both,Total,    1041.9,      19.7,       5.7,       3.6,    1070.9
2107_004.5,D1,NB,     543.0,      37.0,      30.0,      18.0,     628.0
2107_004.5,D2,SB,     378.0,      36.0,      23.0,      14.0,     451.0
2107_004.5,Both,Total,     460.5,      36.5,      26.5,      16.0,     539.5
2107_004.7,D1,NB,     336.9,      21.1,      18.1,       9.2,     385.3
2107_004.7,D2,SB,     230.4,      22.4,      13.1,       6.3,     272.3
2107_004.7,Both,Total,     283.6,      21.7,      15.6,       7.8,     328.8
2108_000.0,D1,NB,     339.0,         0,      16.0,       8.0,     363.0
2108_000.0,D2,SB,     438.0,       2.0,      22.0,      24.0,     486.0
2108_000.0,Both,Total,     388.5,       1.0,      19.0,      16.0,     424.5
2108_000.7,D1,NB,     217.0,         0,      11.0,       6.0,     234.0
2108_000.7,D2,SB,     327.0,       2.0,      19.0,      23.0,     371.0
2108_000.7,Both,Total,     272.0,       1.0,      15.0,      14.5,     302.5
2108_001.1,D1,NB,      50.3,         0,       5.0,       1.4,      56.7
2108_001.1,D2,SB,     169.9,       1.0,      12.0,      13.4,     196.3
2108_001.1,Both,Total,     110.1,       0.5,       8.5,       7.4,     126.5
2108_001.3,D1,NB,       4.5,         0,       0.8,         0,       5.3
2108_001.3,D2,SB,     111.2,       1.0,      10.0,       8.0,     130.2
2108_001.3,Both,Total,      57.8,       0.5,       5.4,       4.0,      67.8
2113_000.0,D1,NB,         0,         0,         0,         0,         0
2113_000.0,D2,SB,         0,         0,         0,         0,         0
2113_000.0,Both,Total,         0,         0,         0,         0,         0
2113_001.6,D1,NB,       4.4,       3.0,       3.7,       2.2,      13.3
2113_001.6,D2,SB,       6.7,       2.2,       2.2,       1.5,      12.6
2113_001.6,Both,Total,       5.5,       2.6,       3.0,       1.8,      12.9
2114_000.0,D1,EB,         0,         0,         0,         0,         0
2114_000.0,D2,WB,         0,         0,         0,         0,         0
2114_000.0,Both,Total,         0,         0,         0,         0,         0
2114_000.1,D1,EB,         0,         0,         0,         0,         0
2114_000.1,D2,WB,     107.0,       1.0,       9.3,       6.5,     123.8
2114_000.1,Both,Total,      53.5,       0.5,       4.6,       3.3,      61.9
2114_000.7,D1,EB,         0,         0,         0,         0,         0
2114_000.7,D2,WB,     100.5,       1.0,       4.7,       2.0,     108.2
2114_000.7,Both,Total,      50.3,       0.5,       2.3,       1.0,      54.1
2114_001.0,D1,EB,         0,         0,         0,         0,         0
2114_001.0,D2,WB,      88.0,       1.0,         0,         0,      89.0
2114_001.0,Both,Total,      44.0,       0.5,         0,         0,      44.5
2116_000.0,D1,EB,         0,         0,       0.3,       1.1,       1.4
2116_000.0,D2,WB,      35.2,       4.8,      53.6,      26.9,     120.5
2116_000.0,Both,Total,      17.6,       2.4,      26.9,      14.0,      60.9
2116_001.0,D1,EB,         0,         0,         0,         0,         0
2116_001.0,D2,WB,      26.0,       1.0,      39.0,      21.0,      87.0
2116_001.0,Both,Total,      13.0,       0.5,      19.5,      10.5,      43.5
2116_001.3,D1,EB,      28.0,         0,      21.0,      12.0,      61.0
2116_001.3,D2,WB,     145.0,       1.0,      50.5,      22.2,     218.7
2116_001.3,Both,Total,      86.5,       0.5,      35.7,      17.1,     139.8
2116_001.7,D1,EB,      20.0,         0,      13.0,       7.7,      40.6
2116_001.7,D2,WB,     103.9,       0.3,      33.0,      18.3,     155.5
2116_001.7,Both,Total,      62.0,       0.2,      23.0,      13.0,      98.1
2116_002.0,D1,EB,       9.9,         0,       2.9,       2.3,      15.2
2116_002.0,D2,WB,      49.7,         0,      13.8,       8.0,      71.5
2116_002.0,Both,Total,      29.8,         0,       8.4,       5.2,      43.3
2116_003.1,D1,EB,       4.0,         0,         0,       3.0,       7.0
2116_003.1,D2,WB,      22.0,         0,       5.0,       4.0,      31.0
2116_003.1,Both,Total,      13.0,         0,       2.5,       3.5,      19.0
2116_003.6,D1,EB,       2.5,         0,         0,       2.0,       4.5
2116_003.6,D2,WB,       5.0,         0,       3.0,         0,       8.0
2116_003.6,Both,Total,       3.7,         0,       1.5,       1.0,       6.2
2116_004.5,D1,EB,       0.4,         0,       0.3,       0.6,       1.3
2116_004.5,D2,WB,       1.6,         0,       0.6,       0.2,       2.4
2116_004.5,Both,Total,       1.0,         0,       0.5,       0.4,       1.9
2117_000.0,D1,NB,      62.6,     124.7,      39.3,      21.6,     248.1
2117_000.0,D2,SB,      69.3,     144.8,      33.2,      17.1,     264.4
2117_000.0,Both,Total,      65.9,     134.7,      36.2,      19.4,     256.2
2117_001.1,D1,NB,         0,         0,         0,         0,         0
2117_001.1,D2,SB,         0,         0,         0,         0,         0
2117_001.1,Both,Total,         0,         0,         0,         0,         0
2118_000.0,D1,NB,         0,         0,         0,         0,         0
2118_000.0,D2,SB,         0,         0,         0,       1.0,       1.0
2118_000.0,Both,Total,         0,         0,         0,       0.5,       0.5
2118_000.3,D1,NB,         0,         0,         0,         0,         0
2118_000.3,D2,SB,         0,         0,         0,       1.0,       1.0
2118_000.3,Both,Total,         0,         0,         0,       0.5,       0.5
2118_000.7,D1,NB,         0,         0,         0,       5.0,       5.0
2118_000.7,D2,SB,         0,         0,         0,       0.2,       0.2
2118_000.7,Both,Total,         0,         0,         0,       2.6,       2.6
2118_001.5,D1,NB,         0,         0,         0,       2.5,       2.5
2118_001.5,D2,SB,         0,         0,         0,         0,         0
2118_001.5,Both,Total,         0,         0,         0,       1.3,       1.3
2118_002.3,D1,NB,         0,         0,         0,         0,         0
2118_002.3,D2,SB,         0,         0,       0.2,         0,       0.2
2118_002.3,Both,Total,         0,         0,       0.1,         0,       0.1
2118_002.9,D1,NB,         0,         0,         0,         0,         0
2118_002.9,D2,SB,         0,       0.4,         0,         0,       0.4
2118_002.9,Both,Total,         0,       0.2,         0,         0,       0.2
2118_003.4,D1,NB,         0,       0.5,       0.5,         0,       1.1
2118_003.4,D2,SB,       1.1,         0,         0,         0,       1.1
2118_003.4,Both,Total,       0.5,       0.3,       0.3,         0,       1.1
2118_003.9,D1,NB,       0.2,         0,         0,         0,       0.2
2118_003.9,D2,SB,       1.5,       1.2,       2.6,       0.7,       6.0
2118_003.9,Both,Total,       0.9,       0.6,       1.3,       0.4,       3.1
2118_004.8,D1,NB,         0,         0,         0,         0,         0
2118_004.8,D2,SB,         0,         0,         0,         0,         0
2118_004.8,Both,Total,         0,         0,         0,         0,         0
2120_000.0,D1,EB,      47.9,      33.0,      12.2,       5.9,      99.0
2120_000.0,D2,WB,      87.4,      54.4,      13.9,       4.7,     160.4
2120_000.0,Both,Total,      67.7,      43.7,      13.0,       5.3,     129.7
2120_001.0,D1,EB,      99.0,      63.0,      25.0,      15.0,     202.0
2120_001.0,D2,WB,     172.0,     115.0,      35.0,      18.0,     340.0
2120_001.0,Both,Total,     135.5,      89.0,      30.0,      16.5,     271.0
2120_001.2,D1,EB,     108.4,      68.5,      18.7,      16.2,     211.8
2120_001.2,D2,WB,     199.1,     140.0,      39.8,      22.3,     401.1
2120_001.2,Both,Total,     153.8,     104.2,      29.2,      19.2,     306.4
2120_001.7,D1,EB,     131.0,      81.0,      24.0,      21.0,     257.0
2120_001.7,D2,WB,     229.0,     166.0,      49.0,      31.0,     475.0
2120_001.7,Both,Total,     180.0,     123.5,      36.5,      26.0,     366.0
2120_002.0,D1,EB,     190.9,     114.0,      32.1,      28.7,     365.6
2120_002.0,D2,WB,     322.1,     226.4,      64.2,      47.3,     660.0
2120_002.0,Both,Total,     256.5,     170.2,      48.2,      38.0,     512.8
2120_002.5,D1,EB,         0,       3.6,       1.2,       3.9,       8.8
2120_002.5,D2,WB,         0,       1.1,       0.7,       4.5,       6.3
